name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.7192395030426105,0.026452094266304856,0.7217690677966101,0.0257281714507256
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.7018223676461054,0.028005900038842253,0.7054378531073446,0.026657523209810265
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}",0.8301815496065051,0.01846074354151269,0.8311087570621469,0.01813717580920655
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.8497248478870792,0.01492439356481209,0.8500529661016948,0.014989718708698654
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.8514754989180083,0.01481809775158476,0.8518185028248587,0.014833776459284296
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8505220538387507,0.01639323785003799,0.8509533898305084,0.016272809366155598
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6966030745646843,0.022710423540605342,0.7003354519774011,0.022147678294014376
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6986390273076194,0.02502103101656941,0.7009180790960452,0.024639708049045295
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6863096613480353,0.0280970837123701,0.6891772598870055,0.026970646644215467
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.34780848104422085,0.03252303685052299,0.37701271186440677,0.023577710099384006
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3672127548802445,0.01911913779517993,0.36887358757062144,0.019130069047925163
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.3673048901811285,0.01824337462057912,0.36850282485875707,0.018195961005229355
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.3646948972800983,0.019608610024838793,0.3660487288135593,0.019345247795986894
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.34992935419760407,0.03341255598618652,0.3777012711864407,0.02322946530440478
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.32441468930215517,0.041947219040350106,0.3602754237288136,0.025079845323176413
Concrete Tool Wear,hamming,0.3,0.5,826,20,120,0.5,2756,16,1672903143.1773875,943,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.30759061067460264,0.04823153782027838,0.35010593220338987,0.025929598226846633
