name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.689495220882329,0.01709470753748469,0.6931434599156118,0.016585674517157492
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.709709284527117,0.01688694814380478,0.7119901547116737,0.016543678408986445
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.7049273862363873,0.018022866388888257,0.7073488045007034,0.01761381114953804
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.801130551815734,0.014283124135255447,0.8017815283638068,0.014222895274279805
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.800772766343591,0.01327385938183291,0.8011603375527426,0.01315389204707219
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.800443062375015,0.013966650999930335,0.800914205344585,0.01383646273982488
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8023016366555489,0.01448726853706063,0.802625410220347,0.014398675741149758
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6747756597586513,0.017029586045363736,0.6778012189404594,0.016841052054929678
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6860040957381425,0.019477359507062256,0.6878574777308955,0.019302256723284204
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6844826219471365,0.021028257237199994,0.6861462728551335,0.02063060709491248
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.3839839797898559,0.018843632587477184,0.389943741209564,0.017316578841833713
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3720621948217179,0.01734476497345359,0.3727730895452414,0.017255685337655296
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.3750339741797282,0.017097794365692448,0.37575011720581336,0.016971138713955263
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.37313438202844806,0.016197190309001908,0.37392170651664325,0.016301601221325086
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.3593276163509555,0.019047933432296642,0.37712142522269104,0.019478407295479547
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.3409943685276705,0.020158414349685273,0.36789732770745426,0.0168724231085067
Concrete Tool Wear,hamming,0.2,0.5,551,20,120,0.5,2756,16,1672899124.2641613,1422,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.3366105892550793,0.023962177529647678,0.36584622597280825,0.01794942650266657
