name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.9103539434258554,0.014159538317964071,0.9102509469696969,0.014258872592969346
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass1,None,0.898111897697848,0.018252194857230668,0.8980587121212121,0.01822092493735631
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass2,None,0.8986242856689546,0.018588631924535286,0.8985795454545454,0.018620420009288572
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass3,None,0.8961193240975883,0.018644805919441156,0.89609375,0.01872150648633653
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,K5N,None,0.7339517350957249,0.027845204318710598,0.7388967803030303,0.026718131601326144
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,K10N,None,0.7031418464097204,0.03456452221648735,0.7106534090909091,0.03301581702736069
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Rt,FreqControl2,FeatureScaler2,K15N,None,0.6753684650501744,0.035120876427141776,0.6840672348484849,0.032686705101480126
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.9200124600819134,0.01290723029398088,0.9200284090909091,0.012902701033373267
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.916421692790506,0.01495193362463574,0.9164299242424242,0.014963544595701211
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.9177823465342901,0.015400699275183123,0.9177320075757576,0.015410004301567304
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.9158855731427061,0.015632326196742815,0.9158617424242425,0.015595630685607556
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.7326181451768353,0.0304450875116448,0.7378314393939394,0.029341203168393018
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.6985512018189706,0.030024558223804565,0.7063210227272728,0.028027893512710053
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6743494552814883,0.03236948577190025,0.6836410984848484,0.029609569114144283
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}",0.8840543233425175,0.017631709381873438,0.8844460227272728,0.017517003757727627
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.9080425754476917,0.018514225767262655,0.9080492424242425,0.01849841738384856
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.9116796747535827,0.01638083462599794,0.9116714015151516,0.01637735769828664
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.9076894779127416,0.018724357635456414,0.9078125,0.018642981144491266
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6973540315938462,0.0305233619515332,0.7043087121212122,0.029266381532584273
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6780096428307621,0.03446932486930593,0.6851325757575758,0.03270611799625197
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6589768021806589,0.03834848708189103,0.6674005681818183,0.0351002001927105
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.32457038265659627,0.033830850914050414,0.3542850378787879,0.0229785933693836
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.34748092931506575,0.021974728849894026,0.34907670454545453,0.02218688312736147
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.34929132756787,0.021252426262023245,0.3508996212121212,0.02122453598755042
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.35128898156557686,0.021939798533935906,0.3526041666666667,0.02183740661526023
Concrete Tool Wear,hamming,0.4,0.5,2204,20,120,0.5,5512,8,1673024700.9926405,704,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.33362502552546436,0.03517770412653353,0.3666429924242424,0.026384526303686314
