name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.8866863633502395,0.022824567299571913,0.8868920521945434,0.022759963231233443
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.8911708065246626,0.021318327941821622,0.8910438908659549,0.0215304125035874
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8856538603083137,0.023643195810344724,0.8858244365361804,0.023791055151751186
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.662228072936032,0.030982927736256292,0.6684460260972716,0.030159427913775953
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6650995346779497,0.03425062221506183,0.6698991696322658,0.0332792411373003
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6588157874137378,0.038068972908673185,0.6642645314353499,0.03648481189244544
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.3249923850900442,0.04073562948683324,0.34908066429418744,0.027718421728738583
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3468890559023404,0.026450195510339416,0.3485172004744958,0.026129872875386553
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.3472219595964359,0.023157386054244243,0.3494365361803084,0.02292680440329292
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.3397148763425797,0.023770909696914394,0.34178529062870694,0.02361211007326088
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.32954607210038095,0.04261861378074857,0.373902728351127,0.024786731628937117
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.29940379231510145,0.05375544451901966,0.351423487544484,0.028751020137879862
Concrete Tool Wear,hamming,0.5,0.5,1837,20,120,0.5,3675,12,1672963698.4569097,561,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.28565241192033025,0.055250232371234775,0.34552194543297754,0.028280046469188906
