name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.865401030614656,0.019015881403547187,0.8651838671411626,0.019143257727477422
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass1,None,0.8586553798837955,0.01948757506204883,0.8584519572953737,0.019757901676008556
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass2,None,0.8632983752110235,0.019664093193539834,0.8631376037959668,0.019946271772478045
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass3,None,0.8582507904373716,0.021782606520426295,0.8581553973902729,0.02193883954043356
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,K5N,None,0.6877560565800296,0.03204824303299738,0.6976571767497035,0.029828899840438954
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,K10N,None,0.676094041075661,0.03223754256165548,0.6850830367734282,0.030067123458725933
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Rt,FreqControl2,FeatureScaler2,K15N,None,0.659086680622834,0.03802256947803218,0.6681494661921709,0.034974711657729834
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.8811470756144952,0.01762601407940984,0.8811387900355871,0.01771274633919819
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.8818989673967469,0.01879883965349275,0.8817615658362989,0.0189118509268192
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.8848819700305545,0.019783705832856883,0.8848161328588375,0.020015135362362428
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.8827816777631223,0.018638677893809845,0.8826512455516012,0.019039769504537934
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.7029619604866205,0.030926934456223867,0.7087188612099644,0.029359071136229944
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.685100258770775,0.029211528582376033,0.6905990510083037,0.02784871207364261
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6615357430207659,0.036838219152063006,0.6690391459074732,0.0336670603708621
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}",0.858611719661791,0.02393968212500623,0.8590747330960854,0.023865537444734738
Concrete Tool Wear,hamming,0.5,0.5,1378,20,120,0.5,2756,16,1672914284.1959033,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.873366970945452,0.02334596956617589,0.8733985765124556,0.02332098144222014
