name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.8765251668544493,0.018574606529623942,0.8758450704225351,0.018756426745793493
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass1,None,0.8764898413218377,0.016686229714788295,0.8764788732394365,0.01679406443985411
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass2,None,0.8778930398501342,0.017520811367336218,0.877887323943662,0.0176127685073778
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass3,None,0.8733980143796536,0.016383210732106062,0.8734272300469483,0.01639996892685684
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,K5N,None,0.7129619823694635,0.027552401283175564,0.7174413145539906,0.026579062859104073
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,K10N,None,0.7005661313028732,0.02750305959759445,0.7056103286384977,0.025865935043858264
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Rt,FreqControl2,FeatureScaler2,K15N,None,0.6850760969367719,0.030217529974036643,0.6901408450704226,0.028481831157368322
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.8894573065897665,0.01689278098990981,0.8895305164319249,0.017003538586147778
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.894867691753539,0.01719093150513838,0.8947887323943661,0.017336534986788596
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.899128694987845,0.017896614120177165,0.8990140845070422,0.017987961324965274
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.8950782470586993,0.016627007269249972,0.8951408450704224,0.01660723052766818
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.7166659003594327,0.027584112125350835,0.7217840375586856,0.026341500946851046
Concrete Tool Wear,hamming,0.4,0.5,1470,20,120,0.5,3675,12,1672953170.311998,709,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.7067891628024334,0.03032927743945577,0.7121830985915493,0.028670794918413407
