name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.8339272879832701,0.012404824510506335,0.8330281690140846,0.012682379747780678
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass1,None,0.8282587712209484,0.013042469912107476,0.8283450704225352,0.013235643373287892
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass2,None,0.8337064236130812,0.011671823072995132,0.8338028169014085,0.011880346393538776
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass3,None,0.8290491365915608,0.01222313121862745,0.8291431924882631,0.012404226542657966
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,K5N,None,0.7132823138430773,0.017718559570526392,0.7164906103286385,0.017390607863475713
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,K10N,None,0.729552302630627,0.01719046536247145,0.7319014084507044,0.017073313952740303
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Rt,FreqControl2,FeatureScaler2,K15N,None,0.7250859149741053,0.016550286818009664,0.7275117370892018,0.016286682038224802
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 3.1622776601683795, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.8428275324077714,0.011211743142685622,0.842781690140845,0.011398973777809912
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.847095192690508,0.011696542299483319,0.8471596244131455,0.011926153309254672
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.8484693382570593,0.012894490477693891,0.8485211267605633,0.01305238201711992
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.8457795764996968,0.012818547867751417,0.8458098591549296,0.013067713744116879
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.7172159683591012,0.016806170372713296,0.7209624413145541,0.016454561872175602
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.726358471879762,0.01758573680815472,0.7296244131455398,0.01721916991749028
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.7222048498294468,0.019246295715844065,0.7255399061032863,0.018834075170640525
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.8211758352901425,0.014181342558059262,0.8216197183098591,0.0142683425139578
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.837710853654468,0.012340160344993415,0.837981220657277,0.012480141381177475
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.8379530189957876,0.01278128341141883,0.8383333333333333,0.012853715037204788
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.8376098445269344,0.012121133025776984,0.8378169014084508,0.012318442769633236
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6717530569576264,0.018220587781645012,0.6763145539906102,0.01774404124153265
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6798449957339621,0.018106502624567,0.6839084507042253,0.017911578783004263
Concrete Tool Wear,hamming,0.2,0.5,735,20,120,0.5,3675,12,1672940535.8269627,1420,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6788723949495833,0.02066020115660476,0.6829107981220658,0.019811928440741804
