name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.01}",0.7660042416187953,0.010087423853601833,0.7652738927738927,0.010090909831294417
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass1,None,0.7373213201973101,0.01161906770315411,0.7378205128205129,0.011616457210522332
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass2,None,0.7370866618300096,0.011203841470590689,0.7375174825174825,0.011192689450236885
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,MLPClass3,None,0.7390938425436133,0.011591766136044299,0.739516317016317,0.011645332519346418
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,K5N,None,0.6594462426026548,0.013749457177150867,0.6642424242424243,0.013220893692817643
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,K10N,None,0.6767482943161921,0.012943325314851775,0.6803613053613053,0.012320262484945629
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Rt,FreqControl2,FeatureScaler2,K15N,None,0.6818472463412877,0.013541750528352547,0.6856759906759907,0.01293044098569016
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 3.1622776601683795, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.7756546486850796,0.009307480905990826,0.7758974358974359,0.009118629662708683
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.756492107574547,0.01169737469824492,0.7569114219114219,0.01161982450636769
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.7566279230037234,0.01149731565251285,0.7570221445221444,0.011522520539270921
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.7570169152677236,0.011467107460789877,0.7574242424242424,0.01148365287910211
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.6712419875119605,0.012406641550313064,0.676002331002331,0.011926779064628072
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.6883394427020778,0.013882792178179823,0.6922319347319347,0.013392352658550474
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6867412613170881,0.01493550705953499,0.6910489510489513,0.014245151749942637
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.7541740439339243,0.010662364270047346,0.7548776223776223,0.010476667545727972
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.7537268781127608,0.012530255503273826,0.7541083916083917,0.012499062673709696
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.7536572884939677,0.011060935643626226,0.7540559440559441,0.011035369776996621
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.7558331057355993,0.011572893248446485,0.7561247086247086,0.011616075697488716
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6435273608606988,0.013495229847380486,0.648857808857809,0.013108525857438299
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6559552244627204,0.013013800833959355,0.6605477855477856,0.01246691330189932
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6546215778049078,0.014389264120139508,0.6592482517482517,0.013763368423668135
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0031622776601683794}",0.4368519589211795,0.01157598068150959,0.4382284382284382,0.011519491835113714
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.4142032303080822,0.012772965988994434,0.41478438228438225,0.012727239373830286
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.4165979368172962,0.011424713733784526,0.4171853146853147,0.011411201331855697
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.41646560507514224,0.012127372336572581,0.41693473193473196,0.012183089105023685
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.391214784737177,0.01582213902995431,0.4077156177156177,0.010732209142688704
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.3770491886817758,0.016139049852397534,0.3994871794871795,0.011478878914566983
Concrete Tool Wear,hamming,0.1,0.5,367,20,120,0.5,3675,12,1672934963.5744042,2860,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.371839533697288,0.020397112288563453,0.39872377622377625,0.011996850322352747
