name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.706572273823684,0.031358204193062136,0.7135231316725978,0.0302421316351485
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.6768199441204753,0.0348227749556691,0.6847568208778173,0.033010461227748034
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6521434311394072,0.03781410204902001,0.661091340450771,0.035972802058263566
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}",0.8929494896375075,0.020007807120141722,0.8931791221826809,0.0199995743282279
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass1,None,0.911667689160126,0.020104188819622084,0.9115954922894426,0.020220058053745143
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass2,None,0.913715834647189,0.01911828807409989,0.9137603795966787,0.019195834951276473
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,MLPClass3,None,0.9060652927523701,0.02200082382948579,0.906109134045077,0.02207258537454274
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,K5N,None,0.6741538247786616,0.035307811604799344,0.6818801897983392,0.03308618531163063
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,K10N,None,0.6529253348505536,0.03716898505866032,0.6610616844602609,0.03389511063741805
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FFT_Sq,FreqControl2,FeatureScaler2,K15N,None,0.6432639055239344,0.04587950788258585,0.6534994068801898,0.04056766071227271
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 31.622776601683793, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.00031622776601683794}",0.36087466559080433,0.025004913150934432,0.36565836298932386,0.024424368436397368
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass1,None,0.3629760207700473,0.027305259392620983,0.3657473309608541,0.026822380249237568
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass2,None,0.36117316481241185,0.026079133746775566,0.3643534994068803,0.026030527721207567
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,MLPClass3,None,0.3599629250605595,0.024284642113244433,0.3630486358244366,0.023708401811475946
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,K5N,None,0.33199156613465963,0.0390290867270907,0.3765717674970344,0.027934557820652236
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,K10N,None,0.32216458907046375,0.05727124771405144,0.3697212336892052,0.03297595461111037
Concrete Tool Wear,hamming,0.5,0.5,2756,10,120,0.5,5512,8,1673122540.7908967,561,FreqControl1,FreqControl2,FeatureScaler2,K15N,None,0.2910433734466498,0.05670222484421963,0.3513048635824436,0.029785659575337298
