application,num_splits,num_samples,test_ratio,window_duration,window_overlap,window_shape,stand1,fft,stand2,classifier,mean_score,std_dev
cap wear,100,10710,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8680020162338454,0.005394502321003946
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9510416025926693,0.0034739930471825243
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.8613730078260119,0.005474591177561177
cap wear,100,10710,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9401598023041957,0.0036339405073851482
cap wear,100,10710,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9245823461830329,0.004044692128366877
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9657474772262366,0.0032238841092800934
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.6779847351275362,0.07695459651656449
cap wear,100,10710,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9766405752464403,0.002687477892474166
cap wear,100,10710,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9766405752464403,0.002687477892474166
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9766405752464403,0.002687477892474166
cap wear,100,10710,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.93684386724587,0.0036456170657540176
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.5335454491986948,0.030041992588777988
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.5330362591020492,0.030091186341335167
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.5334108766496098,0.029949548846720308
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5130353074226846,0.02828444826424427
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.5290268666452969,0.030076901482286176
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.529531295329592,0.03010027993540904
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.5329078337372382,0.029888188684281492
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.3114528591021869,0.2258908724062855
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5347052917957753,0.030331085613986664
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.5340854934573275,0.030208111377860437
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5345029312576353,0.030409487169426836
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5244321936363795,0.029378243420558565
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.5323432942874385,0.030166423173303255
sg mat.,100,1028,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.5323432942874385,0.030166423173303255
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.5323432942874385,0.030166423173303255
sg mat.,100,1028,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5153520326291678,0.028559293770883117
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.9244596160693773,0.00494885926379378
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.9135163520980635,0.004925059983204472
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9285772262866044,0.004892938272656303
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.49317569719136406,0.00892440376406954
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8874254035443581,0.005530984672587669
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8580041375537891,0.0062672592830188565
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9051614703779082,0.005662955282927028
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.4379418926166585,0.009138613689855276
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.924252697030121,0.004916433808735146
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9105042757501315,0.005502748913295343
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9281830897674135,0.0046113609733792514
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.6081174069490405,0.026027864798863334
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9601046262374452,0.0033917005708948844
sg wear,100,10898,0.25,0.2,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9601046262374452,0.0033917005708948844
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9601046262374452,0.0033917005708948844
sg wear,100,10898,0.25,0.2,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5460493791325007,0.008784791549621442
