application,num_splits,num_samples,test_ratio,window_duration,window_overlap,window_shape,stand1,fft,stand2,classifier,mean_score,std_dev
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9707265969758058,0.0014837981732838954
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.8504963152047356,0.0026696563008524925
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8992126412751111,0.0023463392607434674
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8520566338383836,0.0036733424008924746
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9591873039760843,0.0018381827177562577
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.8586770974585671,0.0029041289653138195
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9463958761973384,0.0020712381832315376
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9269684232938067,0.002138498630567547
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9728983912578896,0.0015002213155461774
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.7902911858061793,0.003522624083014828
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9685064371726465,0.001457712923683044
cap wear,100,44406,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9685064371726465,0.001457712923683044
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9685064371726465,0.001457712923683044
cap wear,100,44406,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.9477044066564967,0.0018012574546801814
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.605342422339481,0.013641581229607756
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.6053496093561725,0.01365787313786175
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.6053900348628328,0.013650626599588222
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5923840309561266,0.013668253737491608
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.603490494896229,0.01366539383459068
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.6039165991087857,0.013575955507718193
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.6048643430891429,0.013616099085988612
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.17999787509419338,0.062207059040345014
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.6054032595665071,0.013644802949403742
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.6054032595665071,0.013644802949403742
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.6053967272570362,0.013651520920450638
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.602352575352891,0.013788588628190108
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.6043137623529273,0.013627808473239533
sg mat.,100,4885,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.6043137623529273,0.013627808473239533
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.6043137623529273,0.013627808473239533
sg mat.,100,4885,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5876957517725839,0.013699447500059707
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.9270196020234096,0.002068178499757927
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.9236306641169385,0.001795210538518107
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9365019568951845,0.0022436397781585944
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5094654185068314,0.004287816707528746
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8992225176381149,0.0025577354239194393
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8846310069545962,0.0028119620834109794
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9227357073132536,0.002327859270952567
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.44401427262657445,0.004148372531509668
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9285462830053299,0.002125253420514884
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9184110548569984,0.002198966678148503
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9328268698892299,0.002149566118005575
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.6654899529941974,0.005382302901430947
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9571553970826687,0.0016870569082816094
sg wear,100,49592,0.25,0.05,0.75,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9571553970826687,0.0016870569082816094
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9571553970826687,0.0016870569082816094
sg wear,100,49592,0.25,0.05,0.75,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5633997448841623,0.004064738786900745
