application,num_splits,num_samples,test_ratio,window_duration,window_overlap,window_shape,stand1,fft,stand2,classifier,mean_score,std_dev
cap mat.,100,650,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.7230334544445788,0.09081245536193426
cap mat.,100,650,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.4876619442693149,0.04115169755464644
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.918819450788914,0.006266186166589846
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.9093184606467563,0.006140099586073043
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9473482120590014,0.004950913189715292
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5857894736476239,0.00885713269965205
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8867371512542667,0.007673155481928788
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8580963979887075,0.00784801390489854
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.9372061484885026,0.006035251051745986
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.8440665203051281,0.007011759415081235
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9266649174995807,0.00546137680860661
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.9157533351879316,0.005710644583104605
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9532105764272703,0.00423770521427999
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5346188806089617,0.031532069545261214
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9691105845712283,0.0033095394754001704
cap wear,100,7198,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9691105845712283,0.0033095394754001704
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9691105845712283,0.0033095394754001704
cap wear,100,7198,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.9222875586603595,0.005396692012615948
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.5745038959530866,0.03935962948789707
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.5743584972439564,0.03927210110659155
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.5743584972439564,0.03927210110659155
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.5524008997662109,0.037941853512149015
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.5667762369343309,0.03808858105145201
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.5695684465513596,0.03856296506103356
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.5717021322162479,0.038810686292171596
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.3312991624110327,0.18785077340905318
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5745038959530866,0.03935962948789707
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.5745038959530866,0.03935962948789707
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.5745038959530866,0.03935962948789707
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5632461165641715,0.03794876379412224
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.5673567738988272,0.03884635437065268
sg mat.,100,691,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.5673567738988272,0.03884635437065268
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.5673567738988272,0.03884635437065268
sg mat.,100,691,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5494947541348202,0.037381418110727566
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,FeatureScaler2,rbf_svm,0.9102691016785657,0.0058194760981547375
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_Mag,ScaleControl2,rbf_svm,0.8939739369193989,0.005620385093084711
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,FeatureScaler2,rbf_svm,0.9059356544557157,0.006063409591886951
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_Mag,ScaleControl2,rbf_svm,0.4763830402041184,0.011721824824653592
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8678460761047028,0.0068844570274320714
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagSq,ScaleControl2,rbf_svm,0.8275548579149619,0.008525667885058397
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,FeatureScaler2,rbf_svm,0.8836336125711719,0.006509187223378387
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagSq,ScaleControl2,rbf_svm,0.39460983948124606,0.01069945470484614
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9076004380443013,0.005821216922804192
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FFT_MagRt,ScaleControl2,rbf_svm,0.8912073412027978,0.00626184051561944
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,FeatureScaler2,rbf_svm,0.9045885097760152,0.005753638989708679
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FFT_MagRt,ScaleControl2,rbf_svm,0.5704971480553798,0.00983707202533664
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,FeatureScaler2,rbf_svm,0.9526649020496453,0.0045081833638972715
sg wear,100,7201,0.25,0.15,0.5,boxcar,FeatureScaler1,FreqControl,ScaleControl2,rbf_svm,0.9526649020496453,0.0045081833638972715
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,FeatureScaler2,rbf_svm,0.9526649020496453,0.0045081833638972715
sg wear,100,7201,0.25,0.15,0.5,boxcar,ScaleControl1,FreqControl,ScaleControl2,rbf_svm,0.5043291849939603,0.01299333962589305
